id,Created (UTC),Amount,Amount Refunded,Currency,Fee,Net,Status,Description,Customer Email,order_id
ch_3Q001195,2026-08-08 22:46:00,204.12,0.00,eur,3.11,201.01,Paid,Shopify order #2274,theo.leroy1@example.com,#2274
ch_3Q001196,2026-08-08 20:09:00,312.12,0.00,eur,4.62,307.50,Paid,Shopify order #2275,chloe.thomas31373@example.com,#2275
ch_3Q001197,2026-08-08 21:42:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #2276,jade.thomas92477@example.com,#2276
ch_3Q001198,2026-08-09 08:08:00,297.60,0.00,eur,4.42,293.18,Paid,Shopify order #2277,emma.bernard68896@example.com,#2277
ch_3Q001199,2026-08-09 22:26:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #2278,theo.lefebvre91@example.com,#2278
ch_3Q001200,2026-08-09 10:15:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #2279,chloe.lefebvre28179@example.com,#2279
ch_3Q001201,2026-08-09 17:54:00,129.60,0.00,eur,2.06,127.54,Paid,Shopify order #2280,emma.martin37567@example.com,#2280
ch_3Q001202,2026-08-09 20:16:00,273.60,0.00,eur,4.08,269.52,Paid,Shopify order #2281,gabriel.durand29217@example.com,#2281
ch_3Q001203,2026-08-09 09:52:00,416.40,0.00,eur,6.08,410.32,Paid,Shopify order #2282,nathan.leroy78223@example.com,#2282
ch_3Q001204,2026-08-09 22:08:00,320.40,0.00,eur,4.74,315.66,Paid,Shopify order #2283,lea.garcia3@example.com,#2283
ch_3Q001205,2026-08-09 20:02:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #2284,manon.thomas39461@example.com,#2284
ch_3Q001206,2026-08-09 17:36:00,64.70,0.00,eur,1.16,63.54,Paid,Shopify order #2285,lucas.thomas69@example.com,#2285
ch_3Q001207,2026-08-09 19:16:00,95.04,0.00,eur,1.58,93.46,Paid,Shopify order #2286,arthur.laurent57@example.com,#2286
ch_3Q001208,2026-08-09 08:35:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #2287,arthur.durand92@example.com,#2287
ch_3Q001209,2026-08-09 16:38:00,346.80,0.00,eur,5.11,341.69,Paid,Shopify order #2288,emma.dubois65448@example.com,#2288
ch_3Q001210,2026-08-09 12:42:00,69.62,0.00,eur,1.22,68.40,Paid,Shopify order #2289,sarah.garcia94721@example.com,#2289
ch_3Q001211,2026-08-09 12:01:00,178.80,0.00,eur,2.75,176.05,Paid,Shopify order #2290,jade.lefebvre2847@example.com,#2290
ch_3Q001212,2026-08-09 15:08:00,226.80,0.00,eur,3.43,223.37,Paid,Shopify order #2291,camille.durand14838@example.com,#2291
ch_3Q001213,2026-08-09 10:46:00,64.70,0.00,eur,1.16,63.54,Paid,Shopify order #2292,jade.michel31456@example.com,#2292
ch_3Q001214,2026-08-09 08:46:00,127.44,0.00,eur,2.03,125.41,Paid,Shopify order #2293,lea.bernard18727@example.com,#2293
ch_3Q001215,2026-08-09 18:36:00,69.62,0.00,eur,1.22,68.40,Paid,Shopify order #2294,manon.durand66@example.com,#2294
ch_3Q001216,2026-08-09 19:14:00,64.70,0.00,eur,1.16,63.54,Paid,Shopify order #2295,louis.simon62@example.com,#2295
ch_3Q001217,2026-08-09 19:44:00,261.60,0.00,eur,3.91,257.69,Paid,Shopify order #2296,sarah.martin64829@example.com,#2296
ch_3Q001218,2026-08-09 19:58:00,76.70,0.00,eur,1.32,75.38,Paid,Shopify order #2297,camille.lefebvre54974@example.com,#2297
ch_3Q001219,2026-08-09 16:32:00,76.70,0.00,eur,1.32,75.38,Paid,Shopify order #2298,gabriel.durand67865@example.com,#2298
ch_3Q001220,2026-08-10 14:24:00,226.80,0.00,eur,3.43,223.37,Paid,Shopify order #2299,louis.lefebvre11@example.com,#2299
ch_3Q001221,2026-08-10 22:52:00,393.60,0.00,eur,5.76,387.84,Paid,Shopify order #2300,gabriel.moreau84136@example.com,#2300
ch_3Q001222,2026-08-10 20:24:00,76.70,0.00,eur,1.32,75.38,Paid,Shopify order #2301,chloe.laurent32329@example.com,#2301
ch_3Q001223,2026-08-10 18:24:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #2302,manon.dubois96226@example.com,#2302
ch_3Q001224,2026-08-10 19:22:00,100.70,0.00,eur,1.66,99.04,Paid,Shopify order #2303,ines.leroy91290@example.com,#2303
ch_3Q001225,2026-08-10 12:37:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #2304,chloe.laurent50577@example.com,#2304
ch_3Q001226,2026-08-10 12:02:00,246.24,0.00,eur,3.70,242.54,Paid,Shopify order #2305,arthur.robert93@example.com,#2305
ch_3Q001227,2026-08-10 13:17:00,141.60,0.00,eur,2.23,139.37,Paid,Shopify order #2306,nathan.dubois43133@example.com,#2306
ch_3Q001228,2026-08-10 16:53:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #2307,manon.petit78@example.com,#2307
ch_3Q001229,2026-08-10 21:59:00,100.70,0.00,eur,1.66,99.04,Paid,Shopify order #2308,jade.garcia67555@example.com,#2308
ch_3Q001230,2026-08-10 12:24:00,225.60,0.00,eur,3.41,222.19,Paid,Shopify order #2309,manon.moreau78598@example.com,#2309
ch_3Q001231,2026-08-10 20:44:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #2310,paul.laurent99769@example.com,#2310
ch_3Q001232,2026-08-10 15:08:00,297.60,0.00,eur,4.42,293.18,Paid,Shopify order #2311,theo.robert85828@example.com,#2311
ch_3Q001233,2026-08-10 19:57:00,141.60,0.00,eur,2.23,139.37,Paid,Shopify order #2312,theo.simon82842@example.com,#2312
ch_3Q001234,2026-08-10 11:41:00,141.60,0.00,eur,2.23,139.37,Paid,Shopify order #2313,chloe.robert17960@example.com,#2313
ch_3Q001235,2026-08-10 08:09:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #2314,chloe.garcia14321@example.com,#2314
ch_3Q001236,2026-08-10 20:20:00,920.40,0.00,eur,13.14,907.26,Paid,Shopify order #2315,jade.dubois93254@example.com,#2315
ch_3Q001237,2026-08-10 22:31:00,417.60,0.00,eur,6.10,411.50,Paid,Shopify order #2316,lucas.bernard21571@example.com,#2316
ch_3Q001238,2026-08-10 16:48:00,141.60,0.00,eur,2.23,139.37,Paid,Shopify order #2317,sarah.simon26203@example.com,#2317
ch_3Q001239,2026-08-10 22:57:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #2318,ines.dubois42412@example.com,#2318
ch_3Q001240,2026-08-10 08:29:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #2319,manon.laurent96751@example.com,#2319
ch_3Q001241,2026-08-10 18:32:00,58.82,0.00,eur,1.07,57.75,Paid,Shopify order #2320,jade.thomas57876@example.com,#2320
ch_3Q001242,2026-08-10 12:31:00,80.42,0.00,eur,1.38,79.04,Paid,Shopify order #2321,lea.thomas78478@example.com,#2321
ch_3Q001243,2026-08-10 16:22:00,212.40,0.00,eur,3.22,209.18,Paid,Shopify order #2322,theo.bernard88@example.com,#2322
ch_3Q001244,2026-08-10 14:03:00,397.44,0.00,eur,5.81,391.63,Paid,Shopify order #2323,nathan.dubois60@example.com,#2323
ch_3Q001245,2026-08-10 14:09:00,100.70,0.00,eur,1.66,99.04,Paid,Shopify order #2324,paul.laurent62@example.com,#2324
ch_3Q001246,2026-08-10 09:53:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #2325,lea.laurent93386@example.com,#2325
ch_3Q001247,2026-08-10 09:34:00,346.80,0.00,eur,5.11,341.69,Paid,Shopify order #2326,hugo.thomas58346@example.com,#2326
ch_3Q001248,2026-08-10 10:14:00,226.80,0.00,eur,3.43,223.37,Paid,Shopify order #2327,ines.thomas15601@example.com,#2327
ch_3Q001249,2026-08-10 14:34:00,204.12,0.00,eur,3.11,201.01,Paid,Shopify order #2328,gabriel.thomas35270@example.com,#2328
ch_3Q001250,2026-08-10 22:58:00,91.22,0.00,eur,1.53,89.69,Paid,Shopify order #2329,arthur.petit96538@example.com,#2329
ch_3Q001251,2026-08-10 18:42:00,127.44,0.00,eur,2.03,125.41,Paid,Shopify order #2330,emma.simon47254@example.com,#2330
ch_3Q001252,2026-08-10 11:54:00,249.60,0.00,eur,3.74,245.86,Paid,Shopify order #2331,arthur.simon65634@example.com,#2331
ch_3Q001253,2026-08-10 19:42:00,178.80,0.00,eur,2.75,176.05,Paid,Shopify order #2332,emma.moreau79279@example.com,#2332
ch_3Q001254,2026-08-10 10:42:00,235.44,0.00,eur,3.55,231.89,Paid,Shopify order #2333,camille.durand32804@example.com,#2333
ch_3Q001255,2026-08-10 16:53:00,64.70,0.00,eur,1.16,63.54,Paid,Shopify order #2334,jade.michel31456@example.com,#2334
ch_3Q001256,2026-08-11 19:24:00,226.80,0.00,eur,3.43,223.37,Paid,Shopify order #2335,jade.petit21254@example.com,#2335
ch_3Q001257,2026-08-11 15:26:00,346.80,0.00,eur,5.11,341.69,Paid,Shopify order #2336,paul.dubois11@example.com,#2336
ch_3Q001258,2026-08-11 13:18:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #2337,lucas.durand16288@example.com,#2337
ch_3Q001259,2026-08-11 19:07:00,64.70,0.00,eur,1.16,63.54,Paid,Shopify order #2338,louis.moreau67977@example.com,#2338
ch_3Q001260,2026-08-11 19:03:00,129.60,0.00,eur,2.06,127.54,Paid,Shopify order #2339,louis.robert56@example.com,#2339
ch_3Q001261,2026-08-11 12:35:00,100.70,0.00,eur,1.66,99.04,Paid,Shopify order #2340,camille.petit61696@example.com,#2340
ch_3Q001262,2026-08-11 15:41:00,266.76,0.00,eur,3.98,262.78,Paid,Shopify order #2341,manon.simon39@example.com,#2341
ch_3Q001263,2026-08-11 10:16:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #2342,sarah.simon52790@example.com,#2342
ch_3Q001264,2026-08-11 19:28:00,129.60,0.00,eur,2.06,127.54,Paid,Shopify order #2343,ines.laurent73346@example.com,#2343
ch_3Q001265,2026-08-11 19:45:00,178.80,0.00,eur,2.75,176.05,Paid,Shopify order #2344,chloe.michel91@example.com,#2344
ch_3Q001266,2026-08-11 11:02:00,312.12,0.00,eur,4.62,307.50,Paid,Shopify order #2345,camille.lefebvre54974@example.com,#2345
ch_3Q001267,2026-08-11 08:55:00,76.70,0.00,eur,1.32,75.38,Paid,Shopify order #2346,chloe.simon53767@example.com,#2346
ch_3Q001268,2026-08-11 12:29:00,453.60,0.00,eur,6.60,447.00,Paid,Shopify order #2347,paul.thomas60126@example.com,#2347
ch_3Q001269,2026-08-11 08:24:00,160.92,0.00,eur,2.50,158.42,Paid,Shopify order #2348,paul.martin15884@example.com,#2348
ch_3Q001270,2026-08-11 16:31:00,69.62,0.00,eur,1.22,68.40,Paid,Shopify order #2349,sarah.durand99@example.com,#2349
ch_3Q001271,2026-08-11 20:31:00,80.42,0.00,eur,1.38,79.04,Paid,Shopify order #2350,lucas.simon41624@example.com,#2350
ch_3Q001272,2026-08-11 09:16:00,375.84,0.00,eur,5.51,370.33,Paid,Shopify order #2351,lea.bernard954@example.com,#2351
ch_3Q001273,2026-08-11 10:23:00,453.60,0.00,eur,6.60,447.00,Paid,Shopify order #2352,sarah.garcia71827@example.com,#2352
ch_3Q001274,2026-08-11 14:56:00,212.40,0.00,eur,3.22,209.18,Paid,Shopify order #2353,jade.michel82@example.com,#2353
ch_3Q001275,2026-08-11 17:35:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #2354,manon.leroy6@example.com,#2354
ch_3Q001276,2026-08-11 10:21:00,278.64,0.00,eur,4.15,274.49,Paid,Shopify order #2355,nathan.garcia11@example.com,#2355
ch_3Q001277,2026-08-11 13:47:00,76.70,0.00,eur,1.32,75.38,Paid,Shopify order #2356,nathan.lefebvre78194@example.com,#2356
ch_3Q001278,2026-08-11 09:00:00,95.04,0.00,eur,1.58,93.46,Paid,Shopify order #2357,camille.laurent48118@example.com,#2357
ch_3Q001279,2026-08-11 09:20:00,204.12,0.00,eur,3.11,201.01,Paid,Shopify order #2358,ines.martin83490@example.com,#2358
ch_3Q001280,2026-08-11 08:28:00,69.62,0.00,eur,1.22,68.40,Paid,Shopify order #2359,lucas.petit16056@example.com,#2359
ch_3Q001281,2026-08-11 12:38:00,80.42,0.00,eur,1.38,79.04,Paid,Shopify order #2360,emma.dubois65448@example.com,#2360
ch_3Q001282,2026-08-11 21:03:00,64.70,0.00,eur,1.16,63.54,Paid,Shopify order #2361,paul.leroy70566@example.com,#2361
ch_3Q001283,2026-08-11 19:56:00,141.60,0.00,eur,2.23,139.37,Paid,Shopify order #2362,chloe.simon92@example.com,#2362
ch_3Q001284,2026-08-11 17:40:00,117.60,0.00,eur,1.90,115.70,Paid,Shopify order #2363,lea.bernard12@example.com,#2363
ch_3Q001285,2026-08-11 19:07:00,225.60,0.00,eur,3.41,222.19,Paid,Shopify order #2364,jade.garcia41520@example.com,#2364
ch_3Q001286,2026-08-11 11:53:00,764.40,0.00,eur,10.95,753.45,Paid,Shopify order #2365,sarah.durand99@example.com,#2365
ch_3Q001287,2026-08-11 17:22:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #2366,manon.laurent52675@example.com,#2366
ch_3Q001288,2026-08-11 15:54:00,178.80,0.00,eur,2.75,176.05,Paid,Shopify order #2367,gabriel.dubois39567@example.com,#2367
ch_3Q001289,2026-08-11 08:02:00,76.70,0.00,eur,1.32,75.38,Paid,Shopify order #2368,chloe.bernard71@example.com,#2368
ch_3Q001290,2026-08-11 17:53:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #2369,camille.michel69522@example.com,#2369
ch_3Q001291,2026-08-12 14:12:00,226.80,0.00,eur,3.43,223.37,Paid,Shopify order #2370,theo.robert85828@example.com,#2370
ch_3Q001292,2026-08-12 22:25:00,64.70,0.00,eur,1.16,63.54,Paid,Shopify order #2371,camille.moreau47394@example.com,#2371
ch_3Q001293,2026-08-12 15:33:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #2372,louis.leroy94723@example.com,#2372
ch_3Q001294,2026-08-12 12:47:00,160.92,0.00,eur,2.50,158.42,Paid,Shopify order #2373,nathan.lefebvre52026@example.com,#2373
ch_3Q001295,2026-08-12 17:15:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #2374,chloe.bernard53440@example.com,#2374
ch_3Q001296,2026-08-12 17:06:00,99.50,0.00,eur,1.64,97.86,Paid,Shopify order #2375,hugo.michel91517@example.com,#2375
ch_3Q001297,2026-08-12 12:40:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #2376,arthur.martin5186@example.com,#2376
ch_3Q001298,2026-08-12 11:47:00,226.80,0.00,eur,3.43,223.37,Paid,Shopify order #2377,sarah.bernard90@example.com,#2377
ch_3Q001299,2026-08-12 09:07:00,149.04,0.00,eur,2.34,146.70,Paid,Shopify order #2378,theo.laurent2433@example.com,#2378
ch_3Q001300,2026-08-12 19:37:00,76.70,0.00,eur,1.32,75.38,Paid,Shopify order #2379,chloe.lefebvre91@example.com,#2379
ch_3Q001301,2026-08-12 16:20:00,405.60,0.00,eur,5.93,399.67,Paid,Shopify order #2380,nathan.bernard91133@example.com,#2380
ch_3Q001302,2026-08-12 10:06:00,91.22,0.00,eur,1.53,89.69,Paid,Shopify order #2381,louis.michel38155@example.com,#2381
ch_3Q001303,2026-08-12 10:33:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #2382,jade.petit90330@example.com,#2382
ch_3Q001304,2026-08-12 10:44:00,165.60,0.00,eur,2.57,163.03,Paid,Shopify order #2383,manon.dubois19755@example.com,#2383
ch_3Q001305,2026-08-12 22:12:00,91.22,0.00,eur,1.53,89.69,Paid,Shopify order #2384,gabriel.leroy86715@example.com,#2384
ch_3Q001306,2026-08-12 13:44:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #2385,gabriel.moreau37732@example.com,#2385
ch_3Q001307,2026-08-12 09:16:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #2386,ines.petit47111@example.com,#2386
ch_3Q001308,2026-08-12 22:36:00,52.70,28.9,eur,0.99,51.71,Paid,Shopify order #2387,lea.simon4@example.com,#2387
ch_3Q001309,2026-08-12 12:49:00,273.60,0.00,eur,4.08,269.52,Paid,Shopify order #2388,camille.garcia41714@example.com,#2388
ch_3Q001310,2026-08-12 17:19:00,573.60,0.00,eur,8.28,565.32,Paid,Shopify order #2389,lucas.durand8776@example.com,#2389
ch_3Q001311,2026-08-12 11:32:00,407.16,0.00,eur,5.95,401.21,Paid,Shopify order #2390,manon.simon31449@example.com,#2390
ch_3Q001312,2026-08-12 09:56:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #2391,gabriel.martin21164@example.com,#2391
ch_3Q001313,2026-08-12 19:51:00,357.60,0.00,eur,5.26,352.34,Paid,Shopify order #2392,gabriel.dubois56631@example.com,#2392
ch_3Q001314,2026-08-12 13:07:00,159.84,0.00,eur,2.49,157.35,Paid,Shopify order #2393,paul.leroy72283@example.com,#2393
ch_3Q001315,2026-08-12 17:01:00,100.70,0.00,eur,1.66,99.04,Paid,Shopify order #2394,sarah.simon72@example.com,#2394
ch_3Q001316,2026-08-13 15:35:00,141.60,0.00,eur,2.23,139.37,Paid,Shopify order #2395,manon.garcia28162@example.com,#2395
ch_3Q001317,2026-08-13 08:52:00,312.12,221.98,eur,4.62,307.50,Paid,Shopify order #2396,jade.garcia91009@example.com,#2396
ch_3Q001318,2026-08-13 13:58:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #2397,chloe.garcia14963@example.com,#2397
ch_3Q001319,2026-08-13 08:44:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #2398,gabriel.moreau700@example.com,#2398
ch_3Q001320,2026-08-13 13:12:00,100.70,0.00,eur,1.66,99.04,Paid,Shopify order #2399,chloe.moreau87255@example.com,#2399
ch_3Q001321,2026-08-13 22:24:00,129.60,0.00,eur,2.06,127.54,Paid,Shopify order #2400,hugo.martin28@example.com,#2400
ch_3Q001322,2026-08-13 13:21:00,76.70,0.00,eur,1.32,75.38,Paid,Shopify order #2401,paul.moreau30@example.com,#2401
ch_3Q001323,2026-08-13 13:18:00,203.04,0.00,eur,3.09,199.95,Paid,Shopify order #2402,theo.lefebvre72@example.com,#2402
ch_3Q001324,2026-08-13 10:17:00,76.70,0.00,eur,1.32,75.38,Paid,Shopify order #2403,ines.laurent73346@example.com,#2403
ch_3Q001325,2026-08-13 21:18:00,226.80,0.00,eur,3.43,223.37,Paid,Shopify order #2404,lea.michel25@example.com,#2404
ch_3Q001326,2026-08-13 12:19:00,127.44,0.00,eur,2.03,125.41,Paid,Shopify order #2405,arthur.leroy10@example.com,#2405
ch_3Q001327,2026-08-13 16:37:00,321.60,0.00,eur,4.75,316.85,Paid,Shopify order #2406,sarah.garcia58514@example.com,#2406
ch_3Q001328,2026-08-13 11:23:00,309.60,0.00,eur,4.58,305.02,Paid,Shopify order #2407,sarah.martin99775@example.com,#2407
ch_3Q001329,2026-08-13 18:27:00,312.12,0.00,eur,4.62,307.50,Paid,Shopify order #2408,chloe.petit14772@example.com,#2408
ch_3Q001330,2026-08-13 13:40:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #2409,lucas.robert97200@example.com,#2409
ch_3Q001331,2026-08-13 12:45:00,153.60,0.00,eur,2.40,151.20,Paid,Shopify order #2410,arthur.durand2080@example.com,#2410
ch_3Q001332,2026-08-13 17:25:00,76.70,0.00,eur,1.32,75.38,Paid,Shopify order #2411,sarah.simon91986@example.com,#2411
ch_3Q001333,2026-08-13 12:48:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #2412,lea.bernard51723@example.com,#2412
ch_3Q001334,2026-08-13 12:19:00,393.60,0.00,eur,5.76,387.84,Paid,Shopify order #2413,theo.durand32184@example.com,#2413
ch_3Q001335,2026-08-13 12:32:00,312.12,0.00,eur,4.62,307.50,Paid,Shopify order #2414,gabriel.petit59900@example.com,#2414
ch_3Q001336,2026-08-13 09:54:00,178.80,0.00,eur,2.75,176.05,Paid,Shopify order #2415,camille.lefebvre45@example.com,#2415
ch_3Q001337,2026-08-13 10:56:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #2416,lea.bernard51723@example.com,#2416
ch_3Q001338,2026-08-13 13:13:00,213.84,111.86,eur,3.24,210.60,Paid,Shopify order #2417,jade.dubois93254@example.com,#2417
ch_3Q001339,2026-08-13 09:55:00,129.60,0.00,eur,2.06,127.54,Paid,Shopify order #2418,paul.laurent65496@example.com,#2418
ch_3Q001340,2026-08-13 20:00:00,226.80,0.00,eur,3.43,223.37,Paid,Shopify order #2419,chloe.michel94117@example.com,#2419
ch_3Q001341,2026-08-13 13:40:00,178.80,0.00,eur,2.75,176.05,Paid,Shopify order #2420,gabriel.durand29217@example.com,#2420
ch_3Q001342,2026-08-13 08:45:00,365.04,0.00,eur,5.36,359.68,Paid,Shopify order #2421,lucas.robert82453@example.com,#2421
ch_3Q001343,2026-08-13 09:03:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #2422,lea.bernard31356@example.com,#2422
ch_3Q001344,2026-08-13 13:22:00,100.70,0.00,eur,1.66,99.04,Paid,Shopify order #2423,ines.bernard22853@example.com,#2423
ch_3Q001345,2026-08-13 19:27:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #2424,lucas.thomas91620@example.com,#2424
ch_3Q001346,2026-08-13 11:22:00,100.70,0.00,eur,1.66,99.04,Paid,Shopify order #2425,theo.leroy11@example.com,#2425
ch_3Q001347,2026-08-13 18:36:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #2426,theo.dubois50992@example.com,#2426
ch_3Q001348,2026-08-13 12:21:00,100.70,0.00,eur,1.66,99.04,Paid,Shopify order #2427,ines.martin65795@example.com,#2427
ch_3Q001349,2026-08-13 19:57:00,64.70,0.00,eur,1.16,63.54,Paid,Shopify order #2428,manon.martin91@example.com,#2428
ch_3Q001350,2026-08-14 09:38:00,138.24,0.00,eur,2.19,136.05,Paid,Shopify order #2429,arthur.durand99185@example.com,#2429
ch_3Q001351,2026-08-14 16:01:00,91.22,0.00,eur,1.53,89.69,Paid,Shopify order #2430,theo.petit63453@example.com,#2430
ch_3Q001352,2026-08-14 14:35:00,346.80,0.00,eur,5.11,341.69,Paid,Shopify order #2431,theo.petit58@example.com,#2431
ch_3Q001353,2026-08-14 11:56:00,52.70,0.00,eur,0.99,51.71,Paid,Shopify order #2432,gabriel.petit59900@example.com,#2432
ch_3Q001354,2026-08-14 17:08:00,429.60,0.00,eur,6.26,423.34,Paid,Shopify order #2433,arthur.simon25207@example.com,#2433
ch_3Q001355,2026-08-14 10:04:00,204.12,0.00,eur,3.11,201.01,Paid,Shopify order #2434,chloe.thomas8959@example.com,#2434
ch_3Q001356,2026-08-14 20:28:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #2435,manon.laurent40542@example.com,#2435
ch_3Q001357,2026-08-14 13:02:00,160.92,0.00,eur,2.50,158.42,Paid,Shopify order #2436,manon.laurent7@example.com,#2436
ch_3Q001358,2026-08-14 14:03:00,64.70,0.00,eur,1.16,63.54,Paid,Shopify order #2437,manon.michel95367@example.com,#2437
ch_3Q001359,2026-08-14 22:24:00,100.70,0.00,eur,1.66,99.04,Paid,Shopify order #2438,louis.bernard7380@example.com,#2438
ch_3Q001360,2026-08-14 10:48:00,226.80,0.00,eur,3.43,223.37,Paid,Shopify order #2439,arthur.durand92@example.com,#2439
ch_3Q001361,2026-08-14 12:03:00,48.02,0.00,eur,0.92,47.10,Paid,Shopify order #2440,gabriel.dubois61448@example.com,#2440
ch_3Q001362,2026-08-14 10:44:00,297.60,0.00,eur,4.42,293.18,Paid,Shopify order #2441,ines.durand61427@example.com,#2441
ch_3Q001363,2026-08-14 14:28:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #2442,lea.bernard31356@example.com,#2442
ch_3Q001364,2026-08-14 12:05:00,64.70,0.00,eur,1.16,63.54,Paid,Shopify order #2443,paul.martin15884@example.com,#2443
ch_3Q001365,2026-08-14 11:57:00,178.80,0.00,eur,2.75,176.05,Paid,Shopify order #2444,nathan.michel48835@example.com,#2444
ch_3Q001366,2026-08-14 19:30:00,76.70,0.00,eur,1.32,75.38,Paid,Shopify order #2445,emma.laurent24@example.com,#2445
ch_3Q001367,2026-08-14 10:14:00,386.64,0.00,eur,5.66,380.98,Paid,Shopify order #2446,arthur.petit7294@example.com,#2446
ch_3Q001368,2026-08-14 21:18:00,346.80,0.00,eur,5.11,341.69,Paid,Shopify order #2447,chloe.lefebvre46929@example.com,#2447
ch_3Q001369,2026-08-14 12:17:00,64.70,0.00,eur,1.16,63.54,Paid,Shopify order #2448,chloe.thomas31373@example.com,#2448
ch_3Q001370,2026-08-15 20:22:00,88.70,0.00,eur,1.49,87.21,Paid,Shopify order #2449,nathan.dubois26195@example.com,#2449
ch_3Q001371,2026-08-15 09:18:00,441.60,0.00,eur,6.43,435.17,Paid,Shopify order #2450,hugo.michel91517@example.com,#2450
ch_3Q001372,2026-08-15 15:42:00,91.22,0.00,eur,1.53,89.69,Paid,Shopify order #2451,manon.dubois31@example.com,#2451
ch_3Q001373,2026-08-15 15:34:00,346.80,0.00,eur,5.11,341.69,Paid,Shopify order #2452,emma.laurent37468@example.com,#2452
