Name,Email,Financial Status,Created at,Currency,Subtotal,Discount Amount,Shipping,Taxes,Total,Refunded Amount,Lineitem quantity,Lineitem name,Lineitem price,Lineitem sku
#2363,lea.bernard12@example.com,paid,2026-08-11 17:40:00 +0200,EUR,98.00,0.00,0.00,19.60,117.60,,1,Porte-cartes,39.00,ACC-201
#2363,,,,,,,,,,,1,Bracelet Cuir Camel,59.00,BRW-002
#2364,jade.garcia41520@example.com,paid,2026-08-11 19:07:00 +0200,EUR,188.00,0.00,0.00,37.60,225.60,,1,Porte-cartes,39.00,ACC-201
#2364,,,,,,,,,,,1,Montre Quartz 34mm,149.00,WTC-011
#2365,sarah.durand99@example.com,paid,2026-08-11 11:53:00 +0200,EUR,637.00,0.00,0.00,127.40,764.40,,1,Bracelet Cuir Camel,59.00,BRW-002
#2365,,,,,,,,,,,2,Montre Automatique 38mm,289.00,WTC-010
#2366,manon.laurent52675@example.com,paid,2026-08-11 17:22:00 +0200,EUR,69.00,0.00,5.90,13.80,88.70,,1,Pochette Zippee,69.00,BAG-101
#2367,gabriel.dubois39567@example.com,paid,2026-08-11 15:54:00 +0200,EUR,149.00,0.00,0.00,29.80,178.80,,1,Montre Quartz 34mm,149.00,WTC-011
#2368,chloe.bernard71@example.com,paid,2026-08-11 08:02:00 +0200,EUR,59.00,0.00,5.90,11.80,76.70,,1,Bracelet Cuir Camel,59.00,BRW-002
#2369,camille.michel69522@example.com,paid,2026-08-11 17:53:00 +0200,EUR,39.00,0.00,5.90,7.80,52.70,,1,Porte-cartes,39.00,ACC-201
#2370,theo.robert85828@example.com,paid,2026-08-12 14:12:00 +0200,EUR,189.00,0.00,0.00,37.80,226.80,,1,Sac Bandouliere Cuir,189.00,BAG-100
#2371,camille.moreau47394@example.com,paid,2026-08-12 22:25:00 +0200,EUR,49.00,0.00,5.90,9.80,64.70,,1,Bracelet Acier Noir,49.00,BRW-001
#2372,louis.leroy94723@example.com,paid,2026-08-12 15:33:00 +0200,EUR,39.00,0.00,5.90,7.80,52.70,,1,Porte-cartes,39.00,ACC-201
#2373,nathan.lefebvre52026@example.com,paid,2026-08-12 12:47:00 +0200,EUR,134.10,14.90,0.00,26.82,160.92,,1,Montre Quartz 34mm,149.00,WTC-011
#2374,chloe.bernard53440@example.com,paid,2026-08-12 17:15:00 +0200,EUR,39.00,0.00,5.90,7.80,52.70,,1,Porte-cartes,39.00,ACC-201
#2375,hugo.michel91517@example.com,paid,2026-08-12 17:06:00 +0200,EUR,78.00,0.00,5.90,15.60,99.50,,2,Porte-cartes,39.00,ACC-201
#2376,arthur.martin5186@example.com,paid,2026-08-12 12:40:00 +0200,EUR,39.00,0.00,5.90,7.80,52.70,,1,Porte-cartes,39.00,ACC-201
#2377,sarah.bernard90@example.com,paid,2026-08-12 11:47:00 +0200,EUR,189.00,0.00,0.00,37.80,226.80,,1,Sac Bandouliere Cuir,189.00,BAG-100
#2378,theo.laurent2433@example.com,paid,2026-08-12 09:07:00 +0200,EUR,124.20,13.80,0.00,24.84,149.04,,2,Pochette Zippee,69.00,BAG-101
#2379,chloe.lefebvre91@example.com,paid,2026-08-12 19:37:00 +0200,EUR,59.00,0.00,5.90,11.80,76.70,,1,Bracelet Cuir Camel,59.00,BRW-002
#2380,nathan.bernard91133@example.com,paid,2026-08-12 16:20:00 +0200,EUR,338.00,0.00,0.00,67.60,405.60,,1,Sac Bandouliere Cuir,189.00,BAG-100
#2380,,,,,,,,,,,1,Montre Quartz 34mm,149.00,WTC-011
#2381,louis.michel38155@example.com,paid,2026-08-12 10:06:00 +0200,EUR,71.10,7.90,5.90,14.22,91.22,,1,Ceinture Reversible,79.00,ACC-200
#2382,jade.petit90330@example.com,paid,2026-08-12 10:33:00 +0200,EUR,69.00,0.00,5.90,13.80,88.70,,1,Pochette Zippee,69.00,BAG-101
#2383,manon.dubois19755@example.com,paid,2026-08-12 10:44:00 +0200,EUR,138.00,0.00,0.00,27.60,165.60,,2,Pochette Zippee,69.00,BAG-101
#2384,gabriel.leroy86715@example.com,paid,2026-08-12 22:12:00 +0200,EUR,71.10,7.90,5.90,14.22,91.22,,1,Ceinture Reversible,79.00,ACC-200
#2385,gabriel.moreau37732@example.com,paid,2026-08-12 13:44:00 +0200,EUR,69.00,0.00,5.90,13.80,88.70,,1,Pochette Zippee,69.00,BAG-101
#2386,ines.petit47111@example.com,paid,2026-08-12 09:16:00 +0200,EUR,39.00,0.00,5.90,7.80,52.70,,1,Porte-cartes,39.00,ACC-201
#2387,lea.simon4@example.com,refunded,2026-08-12 22:36:00 +0200,EUR,39.00,0.00,5.90,7.80,52.70,28.9,1,Porte-cartes,39.00,ACC-201
#2388,camille.garcia41714@example.com,paid,2026-08-12 12:49:00 +0200,EUR,228.00,0.00,0.00,45.60,273.60,,1,Porte-cartes,39.00,ACC-201
#2388,,,,,,,,,,,1,Sac Bandouliere Cuir,189.00,BAG-100
#2389,lucas.durand8776@example.com,paid,2026-08-12 17:19:00 +0200,EUR,478.00,0.00,0.00,95.60,573.60,,1,Montre Automatique 38mm,289.00,WTC-010
#2389,,,,,,,,,,,1,Sac Bandouliere Cuir,189.00,BAG-100
#2390,manon.simon31449@example.com,paid,2026-08-12 11:32:00 +0200,EUR,339.30,37.70,0.00,67.86,407.16,,1,Ceinture Reversible,79.00,ACC-200
#2390,,,,,,,,,,,2,Montre Quartz 34mm,149.00,WTC-011
#2391,gabriel.martin21164@example.com,paid,2026-08-12 09:56:00 +0200,EUR,39.00,0.00,5.90,7.80,52.70,,1,Porte-cartes,39.00,ACC-201
#2392,gabriel.dubois56631@example.com,paid,2026-08-12 19:51:00 +0200,EUR,298.00,0.00,0.00,59.60,357.60,,2,Montre Quartz 34mm,149.00,WTC-011
#2393,paul.leroy72283@example.com,paid,2026-08-12 13:07:00 +0200,EUR,133.20,14.80,0.00,26.64,159.84,,1,Pochette Zippee,69.00,BAG-101
#2393,,,,,,,,,,,1,Ceinture Reversible,79.00,ACC-200
#2394,sarah.simon72@example.com,paid,2026-08-12 17:01:00 +0200,EUR,79.00,0.00,5.90,15.80,100.70,,1,Ceinture Reversible,79.00,ACC-200
#2395,manon.garcia28162@example.com,paid,2026-08-13 15:35:00 +0200,EUR,118.00,0.00,0.00,23.60,141.60,,2,Bracelet Cuir Camel,59.00,BRW-002
#2396,jade.garcia91009@example.com,refunded,2026-08-13 08:52:00 +0200,EUR,260.10,28.90,0.00,52.02,312.12,221.98,1,Montre Automatique 38mm,289.00,WTC-010
#2397,chloe.garcia14963@example.com,paid,2026-08-13 13:58:00 +0200,EUR,69.00,0.00,5.90,13.80,88.70,,1,Pochette Zippee,69.00,BAG-101
#2398,gabriel.moreau700@example.com,paid,2026-08-13 08:44:00 +0200,EUR,69.00,0.00,5.90,13.80,88.70,,1,Pochette Zippee,69.00,BAG-101
#2399,chloe.moreau87255@example.com,paid,2026-08-13 13:12:00 +0200,EUR,79.00,0.00,5.90,15.80,100.70,,1,Ceinture Reversible,79.00,ACC-200
#2400,hugo.martin28@example.com,paid,2026-08-13 22:24:00 +0200,EUR,108.00,0.00,0.00,21.60,129.60,,1,Porte-cartes,39.00,ACC-201
#2400,,,,,,,,,,,1,Pochette Zippee,69.00,BAG-101
#2401,paul.moreau30@example.com,paid,2026-08-13 13:21:00 +0200,EUR,59.00,0.00,5.90,11.80,76.70,,1,Bracelet Cuir Camel,59.00,BRW-002
#2402,theo.lefebvre72@example.com,paid,2026-08-13 13:18:00 +0200,EUR,169.20,18.80,0.00,33.84,203.04,,1,Montre Quartz 34mm,149.00,WTC-011
#2402,,,,,,,,,,,1,Porte-cartes,39.00,ACC-201
#2403,ines.laurent73346@example.com,paid,2026-08-13 10:17:00 +0200,EUR,59.00,0.00,5.90,11.80,76.70,,1,Bracelet Cuir Camel,59.00,BRW-002
#2404,lea.michel25@example.com,paid,2026-08-13 21:18:00 +0200,EUR,189.00,0.00,0.00,37.80,226.80,,1,Sac Bandouliere Cuir,189.00,BAG-100
#2405,arthur.leroy10@example.com,paid,2026-08-13 12:19:00 +0200,EUR,106.20,11.80,0.00,21.24,127.44,,1,Ceinture Reversible,79.00,ACC-200
#2405,,,,,,,,,,,1,Porte-cartes,39.00,ACC-201
#2406,sarah.garcia58514@example.com,paid,2026-08-13 16:37:00 +0200,EUR,268.00,0.00,0.00,53.60,321.60,,1,Sac Bandouliere Cuir,189.00,BAG-100
#2406,,,,,,,,,,,1,Ceinture Reversible,79.00,ACC-200
#2407,sarah.martin99775@example.com,paid,2026-08-13 11:23:00 +0200,EUR,258.00,0.00,0.00,51.60,309.60,,1,Sac Bandouliere Cuir,189.00,BAG-100
#2407,,,,,,,,,,,1,Pochette Zippee,69.00,BAG-101
#2408,chloe.petit14772@example.com,paid,2026-08-13 18:27:00 +0200,EUR,260.10,28.90,0.00,52.02,312.12,,1,Montre Automatique 38mm,289.00,WTC-010
#2409,lucas.robert97200@example.com,paid,2026-08-13 13:40:00 +0200,EUR,69.00,0.00,5.90,13.80,88.70,,1,Pochette Zippee,69.00,BAG-101
#2410,arthur.durand2080@example.com,paid,2026-08-13 12:45:00 +0200,EUR,128.00,0.00,0.00,25.60,153.60,,1,Pochette Zippee,69.00,BAG-101
#2410,,,,,,,,,,,1,Bracelet Cuir Camel,59.00,BRW-002
#2411,sarah.simon91986@example.com,paid,2026-08-13 17:25:00 +0200,EUR,59.00,0.00,5.90,11.80,76.70,,1,Bracelet Cuir Camel,59.00,BRW-002
#2412,lea.bernard51723@example.com,paid,2026-08-13 12:48:00 +0200,EUR,39.00,0.00,5.90,7.80,52.70,,1,Porte-cartes,39.00,ACC-201
#2413,theo.durand32184@example.com,paid,2026-08-13 12:19:00 +0200,EUR,328.00,0.00,0.00,65.60,393.60,,1,Montre Automatique 38mm,289.00,WTC-010
#2413,,,,,,,,,,,1,Porte-cartes,39.00,ACC-201
#2414,gabriel.petit59900@example.com,paid,2026-08-13 12:32:00 +0200,EUR,260.10,28.90,0.00,52.02,312.12,,1,Montre Automatique 38mm,289.00,WTC-010
#2415,camille.lefebvre45@example.com,paid,2026-08-13 09:54:00 +0200,EUR,149.00,0.00,0.00,29.80,178.80,,1,Montre Quartz 34mm,149.00,WTC-011
#2416,lea.bernard51723@example.com,paid,2026-08-13 10:56:00 +0200,EUR,69.00,0.00,5.90,13.80,88.70,,1,Pochette Zippee,69.00,BAG-101
#2417,jade.dubois93254@example.com,refunded,2026-08-13 13:13:00 +0200,EUR,178.20,19.80,0.00,35.64,213.84,111.86,1,Montre Quartz 34mm,149.00,WTC-011
#2417,,,,,,,,,,,1,Bracelet Acier Noir,49.00,BRW-001
#2418,paul.laurent65496@example.com,paid,2026-08-13 09:55:00 +0200,EUR,108.00,0.00,0.00,21.60,129.60,,1,Pochette Zippee,69.00,BAG-101
#2418,,,,,,,,,,,1,Porte-cartes,39.00,ACC-201
#2419,chloe.michel94117@example.com,paid,2026-08-13 20:00:00 +0200,EUR,189.00,0.00,0.00,37.80,226.80,,1,Sac Bandouliere Cuir,189.00,BAG-100
#2420,gabriel.durand29217@example.com,paid,2026-08-13 13:40:00 +0200,EUR,149.00,0.00,0.00,29.80,178.80,,1,Montre Quartz 34mm,149.00,WTC-011
#2421,lucas.robert82453@example.com,paid,2026-08-13 08:45:00 +0200,EUR,304.20,33.80,0.00,60.84,365.04,,1,Sac Bandouliere Cuir,189.00,BAG-100
#2421,,,,,,,,,,,1,Montre Quartz 34mm,149.00,WTC-011
#2422,lea.bernard31356@example.com,paid,2026-08-13 09:03:00 +0200,EUR,39.00,0.00,5.90,7.80,52.70,,1,Porte-cartes,39.00,ACC-201
#2423,ines.bernard22853@example.com,paid,2026-08-13 13:22:00 +0200,EUR,79.00,0.00,5.90,15.80,100.70,,1,Ceinture Reversible,79.00,ACC-200
#2424,lucas.thomas91620@example.com,paid,2026-08-13 19:27:00 +0200,EUR,69.00,0.00,5.90,13.80,88.70,,1,Pochette Zippee,69.00,BAG-101
#2425,theo.leroy11@example.com,paid,2026-08-13 11:22:00 +0200,EUR,79.00,0.00,5.90,15.80,100.70,,1,Ceinture Reversible,79.00,ACC-200
#2426,theo.dubois50992@example.com,paid,2026-08-13 18:36:00 +0200,EUR,69.00,0.00,5.90,13.80,88.70,,1,Pochette Zippee,69.00,BAG-101
#2427,ines.martin65795@example.com,paid,2026-08-13 12:21:00 +0200,EUR,79.00,0.00,5.90,15.80,100.70,,1,Ceinture Reversible,79.00,ACC-200
#2428,manon.martin91@example.com,paid,2026-08-13 19:57:00 +0200,EUR,49.00,0.00,5.90,9.80,64.70,,1,Bracelet Acier Noir,49.00,BRW-001
#2429,arthur.durand99185@example.com,paid,2026-08-14 09:38:00 +0200,EUR,115.20,12.80,0.00,23.04,138.24,,1,Ceinture Reversible,79.00,ACC-200
#2429,,,,,,,,,,,1,Bracelet Acier Noir,49.00,BRW-001
#2430,theo.petit63453@example.com,paid,2026-08-14 16:01:00 +0200,EUR,71.10,7.90,5.90,14.22,91.22,,1,Ceinture Reversible,79.00,ACC-200
#2431,theo.petit58@example.com,paid,2026-08-14 14:35:00 +0200,EUR,289.00,0.00,0.00,57.80,346.80,,1,Montre Automatique 38mm,289.00,WTC-010
#2432,gabriel.petit59900@example.com,paid,2026-08-14 11:56:00 +0200,EUR,39.00,0.00,5.90,7.80,52.70,,1,Porte-cartes,39.00,ACC-201
#2433,arthur.simon25207@example.com,paid,2026-08-14 17:08:00 +0200,EUR,358.00,0.00,0.00,71.60,429.60,,1,Montre Automatique 38mm,289.00,WTC-010
#2433,,,,,,,,,,,1,Pochette Zippee,69.00,BAG-101
#2434,chloe.thomas8959@example.com,paid,2026-08-14 10:04:00 +0200,EUR,170.10,18.90,0.00,34.02,204.12,,1,Sac Bandouliere Cuir,189.00,BAG-100
#2435,manon.laurent40542@example.com,paid,2026-08-14 20:28:00 +0200,EUR,69.00,0.00,5.90,13.80,88.70,,1,Pochette Zippee,69.00,BAG-101
#2436,manon.laurent7@example.com,paid,2026-08-14 13:02:00 +0200,EUR,134.10,14.90,0.00,26.82,160.92,,1,Montre Quartz 34mm,149.00,WTC-011
#2437,manon.michel95367@example.com,paid,2026-08-14 14:03:00 +0200,EUR,49.00,0.00,5.90,9.80,64.70,,1,Bracelet Acier Noir,49.00,BRW-001
#2438,louis.bernard7380@example.com,paid,2026-08-14 22:24:00 +0200,EUR,79.00,0.00,5.90,15.80,100.70,,1,Ceinture Reversible,79.00,ACC-200
#2439,arthur.durand92@example.com,paid,2026-08-14 10:48:00 +0200,EUR,189.00,0.00,0.00,37.80,226.80,,1,Sac Bandouliere Cuir,189.00,BAG-100
#2440,gabriel.dubois61448@example.com,paid,2026-08-14 12:03:00 +0200,EUR,35.10,3.90,5.90,7.02,48.02,,1,Porte-cartes,39.00,ACC-201
#2441,ines.durand61427@example.com,paid,2026-08-14 10:44:00 +0200,EUR,248.00,0.00,0.00,49.60,297.60,,1,Bracelet Cuir Camel,59.00,BRW-002
#2441,,,,,,,,,,,1,Sac Bandouliere Cuir,189.00,BAG-100
#2442,lea.bernard31356@example.com,paid,2026-08-14 14:28:00 +0200,EUR,69.00,0.00,5.90,13.80,88.70,,1,Pochette Zippee,69.00,BAG-101
#2443,paul.martin15884@example.com,paid,2026-08-14 12:05:00 +0200,EUR,49.00,0.00,5.90,9.80,64.70,,1,Bracelet Acier Noir,49.00,BRW-001
#2444,nathan.michel48835@example.com,paid,2026-08-14 11:57:00 +0200,EUR,149.00,0.00,0.00,29.80,178.80,,1,Montre Quartz 34mm,149.00,WTC-011
#2445,emma.laurent24@example.com,paid,2026-08-14 19:30:00 +0200,EUR,59.00,0.00,5.90,11.80,76.70,,1,Bracelet Cuir Camel,59.00,BRW-002
#2446,arthur.petit7294@example.com,paid,2026-08-14 10:14:00 +0200,EUR,322.20,35.80,0.00,64.44,386.64,,1,Pochette Zippee,69.00,BAG-101
#2446,,,,,,,,,,,1,Montre Automatique 38mm,289.00,WTC-010
#2447,chloe.lefebvre46929@example.com,paid,2026-08-14 21:18:00 +0200,EUR,289.00,0.00,0.00,57.80,346.80,,1,Montre Automatique 38mm,289.00,WTC-010
#2448,chloe.thomas31373@example.com,paid,2026-08-14 12:17:00 +0200,EUR,49.00,0.00,5.90,9.80,64.70,,1,Bracelet Acier Noir,49.00,BRW-001
#2449,nathan.dubois26195@example.com,paid,2026-08-15 20:22:00 +0200,EUR,69.00,0.00,5.90,13.80,88.70,,1,Pochette Zippee,69.00,BAG-101
#2450,hugo.michel91517@example.com,paid,2026-08-15 09:18:00 +0200,EUR,368.00,0.00,0.00,73.60,441.60,,1,Montre Automatique 38mm,289.00,WTC-010
#2450,,,,,,,,,,,1,Ceinture Reversible,79.00,ACC-200
#2451,manon.dubois31@example.com,paid,2026-08-15 15:42:00 +0200,EUR,71.10,7.90,5.90,14.22,91.22,,1,Ceinture Reversible,79.00,ACC-200
#2452,emma.laurent37468@example.com,paid,2026-08-15 15:34:00 +0200,EUR,289.00,0.00,0.00,57.80,346.80,,1,Montre Automatique 38mm,289.00,WTC-010
#2453,lea.leroy20480@example.com,paid,2026-08-15 17:37:00 +0200,EUR,79.00,0.00,5.90,15.80,100.70,,1,Ceinture Reversible,79.00,ACC-200
#2454,camille.simon23610@example.com,paid,2026-08-15 13:14:00 +0200,EUR,767.00,0.00,0.00,153.40,920.40,,2,Montre Automatique 38mm,289.00,WTC-010
#2454,,,,,,,,,,,1,Sac Bandouliere Cuir,189.00,BAG-100
#2455,lucas.thomas32908@example.com,paid,2026-08-15 11:28:00 +0200,EUR,49.00,0.00,5.90,9.80,64.70,,1,Bracelet Acier Noir,49.00,BRW-001
#2456,gabriel.moreau95640@example.com,paid,2026-08-15 18:52:00 +0200,EUR,59.00,0.00,5.90,11.80,76.70,,1,Bracelet Cuir Camel,59.00,BRW-002
#2457,paul.laurent62@example.com,paid,2026-08-15 16:30:00 +0200,EUR,49.00,0.00,5.90,9.80,64.70,,1,Bracelet Acier Noir,49.00,BRW-001
#2458,emma.dubois94878@example.com,paid,2026-08-15 22:32:00 +0200,EUR,98.00,0.00,0.00,19.60,117.60,,2,Bracelet Acier Noir,49.00,BRW-001
#2459,camille.petit61696@example.com,paid,2026-08-15 16:14:00 +0200,EUR,407.00,0.00,0.00,81.40,488.40,,2,Bracelet Cuir Camel,59.00,BRW-002
#2459,,,,,,,,,,,1,Montre Automatique 38mm,289.00,WTC-010
#2460,chloe.thomas13031@example.com,paid,2026-08-15 20:13:00 +0200,EUR,79.00,0.00,5.90,15.80,100.70,,1,Ceinture Reversible,79.00,ACC-200
#2461,louis.lefebvre84887@example.com,paid,2026-08-15 14:18:00 +0200,EUR,59.00,0.00,5.90,11.80,76.70,,1,Bracelet Cuir Camel,59.00,BRW-002
#2462,chloe.simon9@example.com,paid,2026-08-15 16:19:00 +0200,EUR,157.00,0.00,0.00,31.40,188.40,,1,Porte-cartes,39.00,ACC-201
#2462,,,,,,,,,,,2,Bracelet Cuir Camel,59.00,BRW-002
#2463,nathan.robert45225@example.com,paid,2026-08-15 10:31:00 +0200,EUR,49.00,0.00,5.90,9.80,64.70,,1,Bracelet Acier Noir,49.00,BRW-001
#2464,camille.durand1665@example.com,paid,2026-08-15 19:55:00 +0200,EUR,578.00,0.00,0.00,115.60,693.60,,2,Montre Automatique 38mm,289.00,WTC-010
#2465,gabriel.lefebvre94183@example.com,paid,2026-08-15 08:15:00 +0200,EUR,260.10,28.90,0.00,52.02,312.12,,1,Montre Automatique 38mm,289.00,WTC-010
#2466,ines.durand57081@example.com,paid,2026-08-15 15:22:00 +0200,EUR,79.00,0.00,5.90,15.80,100.70,,1,Ceinture Reversible,79.00,ACC-200
#2467,manon.dubois45865@example.com,refunded,2026-08-15 11:03:00 +0200,EUR,338.00,0.00,0.00,67.60,405.60,183.0,1,Montre Automatique 38mm,289.00,WTC-010
#2467,,,,,,,,,,,1,Bracelet Acier Noir,49.00,BRW-001
#2468,ines.moreau46@example.com,paid,2026-08-15 22:18:00 +0200,EUR,39.00,0.00,5.90,7.80,52.70,,1,Porte-cartes,39.00,ACC-201
#2469,jade.petit92@example.com,paid,2026-08-15 17:50:00 +0200,EUR,98.00,0.00,0.00,19.60,117.60,,2,Bracelet Acier Noir,49.00,BRW-001
#2470,ines.moreau14636@example.com,paid,2026-08-15 11:22:00 +0200,EUR,49.00,0.00,5.90,9.80,64.70,,1,Bracelet Acier Noir,49.00,BRW-001
#2471,louis.moreau40170@example.com,paid,2026-08-16 10:21:00 +0200,EUR,189.00,0.00,0.00,37.80,226.80,,1,Sac Bandouliere Cuir,189.00,BAG-100
#2472,hugo.robert33500@example.com,paid,2026-08-16 18:14:00 +0200,EUR,44.10,4.90,5.90,8.82,58.82,,1,Bracelet Acier Noir,49.00,BRW-001
#2473,arthur.bernard55110@example.com,paid,2026-08-16 12:58:00 +0200,EUR,218.00,0.00,0.00,43.60,261.60,,1,Pochette Zippee,69.00,BAG-101
#2473,,,,,,,,,,,1,Montre Quartz 34mm,149.00,WTC-011
#2474,lea.durand17576@example.com,paid,2026-08-16 09:33:00 +0200,EUR,189.00,0.00,0.00,37.80,226.80,,1,Sac Bandouliere Cuir,189.00,BAG-100
#2475,gabriel.lefebvre41@example.com,paid,2026-08-16 12:17:00 +0200,EUR,79.00,0.00,5.90,15.80,100.70,,1,Ceinture Reversible,79.00,ACC-200
#2476,theo.petit24970@example.com,paid,2026-08-16 10:47:00 +0200,EUR,39.00,0.00,5.90,7.80,52.70,,1,Porte-cartes,39.00,ACC-201
#2477,lea.petit50@example.com,paid,2026-08-16 12:40:00 +0200,EUR,368.00,0.00,0.00,73.60,441.60,,1,Ceinture Reversible,79.00,ACC-200
#2477,,,,,,,,,,,1,Montre Automatique 38mm,289.00,WTC-010
#2478,paul.thomas50409@example.com,paid,2026-08-16 10:41:00 +0200,EUR,128.00,0.00,0.00,25.60,153.60,,1,Pochette Zippee,69.00,BAG-101
#2478,,,,,,,,,,,1,Bracelet Cuir Camel,59.00,BRW-002
#2479,lucas.simon73@example.com,paid,2026-08-16 18:41:00 +0200,EUR,79.00,0.00,5.90,15.80,100.70,,1,Ceinture Reversible,79.00,ACC-200
#2480,camille.simon81@example.com,paid,2026-08-16 14:52:00 +0200,EUR,49.00,0.00,5.90,9.80,64.70,,1,Bracelet Acier Noir,49.00,BRW-001
#2481,lea.laurent30191@example.com,paid,2026-08-16 15:31:00 +0200,EUR,59.00,0.00,5.90,11.80,76.70,,1,Bracelet Cuir Camel,59.00,BRW-002
#2482,manon.petit97038@example.com,paid,2026-08-16 22:08:00 +0200,EUR,189.00,0.00,0.00,37.80,226.80,,1,Sac Bandouliere Cuir,189.00,BAG-100
#2483,jade.michel62314@example.com,paid,2026-08-16 15:30:00 +0200,EUR,189.00,0.00,0.00,37.80,226.80,,1,Sac Bandouliere Cuir,189.00,BAG-100
#2484,chloe.garcia13@example.com,paid,2026-08-16 18:45:00 +0200,EUR,35.10,3.90,5.90,7.02,48.02,,1,Porte-cartes,39.00,ACC-201
#2485,theo.martin80260@example.com,paid,2026-08-16 16:41:00 +0200,EUR,79.00,0.00,5.90,15.80,100.70,,1,Ceinture Reversible,79.00,ACC-200
#2486,gabriel.garcia86070@example.com,paid,2026-08-16 18:39:00 +0200,EUR,149.00,0.00,0.00,29.80,178.80,,1,Montre Quartz 34mm,149.00,WTC-011
#2487,manon.laurent96751@example.com,refunded,2026-08-16 08:00:00 +0200,EUR,59.00,0.00,5.90,11.80,76.70,37.66,1,Bracelet Cuir Camel,59.00,BRW-002
#2488,gabriel.simon80132@example.com,paid,2026-08-16 16:20:00 +0200,EUR,53.10,5.90,5.90,10.62,69.62,,1,Bracelet Cuir Camel,59.00,BRW-002
#2489,manon.leroy67882@example.com,paid,2026-08-16 15:22:00 +0200,EUR,189.00,0.00,0.00,37.80,226.80,,1,Sac Bandouliere Cuir,189.00,BAG-100
#2490,paul.bernard90@example.com,paid,2026-08-16 15:35:00 +0200,EUR,39.00,0.00,5.90,7.80,52.70,,1,Porte-cartes,39.00,ACC-201
#2491,arthur.garcia84306@example.com,paid,2026-08-16 08:47:00 +0200,EUR,208.00,0.00,0.00,41.60,249.60,,1,Bracelet Cuir Camel,59.00,BRW-002
#2491,,,,,,,,,,,1,Montre Quartz 34mm,149.00,WTC-011
#2492,paul.durand46386@example.com,paid,2026-08-16 13:05:00 +0200,EUR,108.00,0.00,0.00,21.60,129.60,,1,Bracelet Acier Noir,49.00,BRW-001
#2492,,,,,,,,,,,1,Bracelet Cuir Camel,59.00,BRW-002
#2493,gabriel.leroy35279@example.com,paid,2026-08-17 11:25:00 +0200,EUR,218.00,0.00,0.00,43.60,261.60,,1,Pochette Zippee,69.00,BAG-101
#2493,,,,,,,,,,,1,Montre Quartz 34mm,149.00,WTC-011
#2494,gabriel.leroy26507@example.com,paid,2026-08-17 21:33:00 +0200,EUR,128.00,0.00,0.00,25.60,153.60,,1,Pochette Zippee,69.00,BAG-101
#2494,,,,,,,,,,,1,Bracelet Cuir Camel,59.00,BRW-002
#2495,emma.robert76068@example.com,paid,2026-08-17 22:00:00 +0200,EUR,69.00,0.00,5.90,13.80,88.70,,1,Pochette Zippee,69.00,BAG-101
#2496,hugo.thomas29762@example.com,paid,2026-08-17 09:02:00 +0200,EUR,59.00,0.00,5.90,11.80,76.70,,1,Bracelet Cuir Camel,59.00,BRW-002
#2497,chloe.laurent30020@example.com,paid,2026-08-17 17:31:00 +0200,EUR,170.10,18.90,0.00,34.02,204.12,,1,Sac Bandouliere Cuir,189.00,BAG-100
#2498,lucas.simon73@example.com,paid,2026-08-17 12:06:00 +0200,EUR,149.00,0.00,0.00,29.80,178.80,,1,Montre Quartz 34mm,149.00,WTC-011
#2499,theo.simon60988@example.com,paid,2026-08-17 13:16:00 +0200,EUR,338.00,0.00,0.00,67.60,405.60,,1,Montre Automatique 38mm,289.00,WTC-010
#2499,,,,,,,,,,,1,Bracelet Acier Noir,49.00,BRW-001
#2500,chloe.laurent32329@example.com,paid,2026-08-17 18:36:00 +0200,EUR,158.00,0.00,0.00,31.60,189.60,,2,Ceinture Reversible,79.00,ACC-200
#2501,lucas.durand78249@example.com,paid,2026-08-17 20:52:00 +0200,EUR,258.00,0.00,0.00,51.60,309.60,,1,Sac Bandouliere Cuir,189.00,BAG-100
#2501,,,,,,,,,,,1,Pochette Zippee,69.00,BAG-101
#2502,lucas.lefebvre89683@example.com,paid,2026-08-17 19:39:00 +0200,EUR,62.10,6.90,5.90,12.42,80.42,,1,Pochette Zippee,69.00,BAG-101
#2503,hugo.simon6398@example.com,paid,2026-08-17 08:19:00 +0200,EUR,49.00,0.00,5.90,9.80,64.70,,1,Bracelet Acier Noir,49.00,BRW-001
#2504,theo.simon65@example.com,paid,2026-08-17 18:59:00 +0200,EUR,189.00,0.00,0.00,37.80,226.80,,1,Sac Bandouliere Cuir,189.00,BAG-100
#2505,gabriel.simon37011@example.com,paid,2026-08-17 09:12:00 +0200,EUR,313.20,34.80,0.00,62.64,375.84,,1,Montre Automatique 38mm,289.00,WTC-010
#2505,,,,,,,,,,,1,Bracelet Cuir Camel,59.00,BRW-002
#2506,lea.michel23524@example.com,paid,2026-08-17 19:32:00 +0200,EUR,149.00,0.00,0.00,29.80,178.80,,1,Montre Quartz 34mm,149.00,WTC-011
#2507,emma.bernard14952@example.com,paid,2026-08-17 10:53:00 +0200,EUR,39.00,0.00,5.90,7.80,52.70,,1,Porte-cartes,39.00,ACC-201
#2508,jade.bernard24058@example.com,paid,2026-08-17 15:42:00 +0200,EUR,189.00,0.00,0.00,37.80,226.80,,1,Sac Bandouliere Cuir,189.00,BAG-100
#2509,nathan.robert18443@example.com,paid,2026-08-17 16:08:00 +0200,EUR,79.00,0.00,5.90,15.80,100.70,,1,Ceinture Reversible,79.00,ACC-200
